timestamp,energyB,energyP,on_offL1,on_offL2,powerC,powerP,powerL1,powerL2,powerA
2022-06-29 11:31:15.439522,456.2556222222225,988.2890055555551,0,0.0,2040.311,1937.44,779.53,1029.12,-102.87099999999987
2022-06-29 11:31:25.477015,456.1687638888892,993.6848138888884,0,0.0,1973.76,1942.491,774.76,970.04,-31.269000000000005
2022-06-29 11:31:35.509219,456.08665000000025,999.0840999999996,0,0.0,1973.304,1943.743,775.78,967.92,-29.56100000000015
2022-06-29 11:31:45.443609,455.8070694444447,1004.4791277777772,0,0.0,2042.859,1942.21,778.16,1035.12,-100.64899999999989
2022-06-29 11:31:55.586323,455.59776666666687,1009.8786277777772,0,0.0,2019.169,1943.82,781.59,1004.07,-75.34900000000016
2022-06-29 11:32:05.345003,455.5544750000002,1015.2733527777772,0,0.0,1957.686,1942.101,776.8,959.03,-15.584999999999809
2022-06-29 11:32:15.550386,455.509727777778,1020.6721111111108,0,0.0,1959.662,1943.553,780.55,957.47,-16.108999999999924
2022-06-29 11:32:25.488445,455.22660555555575,1026.0738749999996,0,0.0,2046.559,1944.635,779.53,1033.31,-101.92399999999998
2022-06-29 11:32:35.561409,455.0909472222224,1031.4756222222218,0,0.0,1993.466,1944.629,779.53,988.96,-48.83699999999999
2022-06-29 11:32:45.583630,455.0093638888891,1036.878519444444,0,0.0,1974.413,1945.043,773.07,968.45,-29.37000000000012
2022-06-29 11:32:55.546174,454.81612500000017,1042.2742138888884,0,0.0,2012.016,1942.45,771.73,1012.09,-69.56600000000003
2022-06-29 11:33:05.530692,454.52891388888906,1047.6663777777774,0,0.0,2044.5750000000005,1941.179,775.78,1032.71,-103.39600000000041
2022-06-29 11:33:15.560351,454.4151055555557,1053.060344444444,0,0.0,1982.799,1941.828,775.44,971.63,-40.971000000000004
2022-06-29 11:33:25.497646,454.31380555555575,1058.4556638888885,0,0.0,1978.783,1942.315,775.44,971.63,-36.46799999999985
2022-06-29 11:33:35.537756,454.0327138888891,1063.8439861111108,0,0.0,2040.989,1939.7960000000005,777.14,1032.71,-101.19299999999953
2022-06-29 11:33:45.614243,453.7929722222224,1069.2320194444442,0,0.0,2025.9990000000005,1939.692,781.24,1010.94,-86.30700000000047
2022-06-29 11:33:55.603654,453.7225694444447,1074.6198138888883,0,0.0,1964.951,1939.606,777.48,963.19,-25.345000000000027
2022-06-29 11:34:05.423640,453.65840555555576,1080.0083055555551,0,0.0,1962.956,1939.857,780.9,960.06,-23.098999999999933
2022-06-29 11:34:15.598699,453.37535555555576,1085.397144444444,0,0.0,2041.88,1939.982,778.84,1032.11,-101.89800000000014
2022-06-29 11:34:25.563084,453.2482694444447,1090.7892138888883,0,0.0,1986.896,1941.145,775.1,984.03,-45.750999999999976
2022-06-29 11:34:35.552047,453.1553888888891,1096.182616666666,0,0.0,1975.062,1941.625,773.75,966.87,-33.4369999999999
2022-06-29 11:34:45.584204,452.9313444444447,1101.5624499999994,0,0.0,2017.396,1936.74,776.12,1020.83,-80.65599999999995
2022-06-29 11:34:55.670079,452.652277777778,1106.9376527777772,0,0.0,2035.5370000000005,1935.073,782.28,1021.42,-100.4640000000004
2022-06-29 11:35:05.753254,452.5568888888892,1112.323891666666,0,0.0,1973.386,1939.046,776.12,963.19,-34.33999999999992
2022-06-29 11:35:15.595850,452.46266111111134,1117.7035833333327,0,0.0,1970.611,1936.689,775.44,964.24,-33.922000000000025
2022-06-29 11:35:25.519687,452.1911833333336,1123.0910888888884,0,0.0,2037.234,1939.502,774.08,1026.74,-97.73199999999997
2022-06-29 11:35:35.556472,451.9586861111114,1128.4798861111103,0,0.0,2023.666,1939.967,778.16,1002.94,-83.69899999999984
2022-06-29 11:35:45.733317,451.9075750000003,1133.8666916666662,0,0.0,1957.65,1939.25,781.24,951.82,-18.40000000000009
2022-06-29 11:35:55.623305,451.8484611111114,1139.2541083333329,0,0.0,1960.751,1939.4700000000005,778.5,952.85,-21.280999999999494
2022-06-29 11:36:05.665952,451.5813972222225,1144.642386111111,0,0.0,2035.923,1939.78,778.5,1026.14,-96.14300000000003
2022-06-29 11:36:15.813669,451.439516666667,1150.0348527777774,0,0.0,1992.365,1941.288,776.46,978.06,-51.077
2022-06-29 11:36:25.771596,451.3809555555559,1155.427672222222,0,0.0,1962.497,1941.415,772.74,961.63,-21.082000000000107
2022-06-29 11:36:35.825808,451.26206111111145,1160.8286638888885,0,0.0,1987.159,1944.357,779.87,1004.64,-42.802000000000135
2022-06-29 11:36:45.720913,451.0128944444448,1166.238047222222,0,0.0,2037.078,1947.378,773.75,1023.77,-89.70000000000005
2022-06-29 11:36:55.995487,450.9430055555559,1171.6448888888883,0,0.0,1971.623,1946.463,777.48,964.24,-25.160000000000082
2022-06-29 11:37:05.545224,450.8757138888892,1177.0492777777774,0,0.0,1969.805,1945.58,779.87,963.19,-24.225000000000136
2022-06-29 11:37:15.709785,450.6355638888893,1182.4573249999996,0,0.0,2033.351,1946.897,775.78,1024.96,-86.45400000000018
2022-06-29 11:37:25.747693,450.4263027777781,1187.8599861111106,0,0.0,2020.292,1944.958,774.42,1000.68,-75.33399999999983
2022-06-29 11:37:35.583397,450.3880277777781,1193.2615805555552,0,0.0,1958.353,1944.574,774.42,954.38,-13.778999999999996
2022-06-29 11:37:45.624228,450.3638888888892,1198.658569444444,0,0.0,1951.606,1942.916,773.75,952.85,-8.690000000000055
2022-06-29 11:37:55.647676,450.1271361111114,1204.057383333333,0,0.0,2028.804,1943.573,774.76,1022.59,-85.231
2022-06-29 11:38:05.686238,450.0019000000003,1209.4520611111109,0,0.0,1987.169,1942.084,776.46,974.84,-45.085000000000036
2022-06-29 11:38:15.725110,449.9636055555559,1214.8452083333332,0,0.0,1955.319,1941.533,772.74,955.93,-13.786000000000058
2022-06-29 11:38:25.761702,449.8402111111114,1220.234763888889,0,0.0,1984.662,1940.24,774.08,987.31,-44.422000000000025
2022-06-29 11:38:35.792462,449.61073333333366,1225.6342916666665,0,0.0,2026.442,1943.83,780.55,1018.48,-82.61200000000008
2022-06-29 11:38:45.730475,449.5607527777781,1231.0301916666665,0,0.0,1960.517,1942.524,774.42,953.87,-17.993000000000166
2022-06-29 11:38:55.869825,449.5397444444448,1236.4478277777775,0,0.0,1957.9120000000005,1950.349,773.75,953.87,-7.563000000000557
2022-06-29 11:39:05.817367,449.34729722222255,1241.872297222222,0,0.0,2022.09,1952.809,775.44,1016.73,-69.28099999999995
2022-06-29 11:39:15.728162,449.16167500000034,1247.3068861111108,0,0.0,2023.276,1956.452,777.14,998.42,-66.82400000000007
2022-06-29 11:39:25.699266,449.17300000000034,1252.741411111111,0,0.0,1952.352,1956.429,779.18,944.73,4.076999999999998
2022-06-29 11:39:35.701144,449.18252777777815,1258.1677583333328,0,0.0,1950.055,1953.485,776.46,947.25,3.4299999999998363
2022-06-29 11:39:45.736509,448.9679027777781,1263.6044361111103,0,0.0,2034.469,1957.204,777.48,1023.18,-77.2650000000001
2022-06-29 11:39:55.667944,448.8085361111115,1269.0383999999997,0,0.0,2013.599,1956.227,780.21,993.39,-57.371999999999844
2022-06-29 11:40:05.640802,448.792130555556,1274.466602777777,0,0.0,1960.059,1954.153,776.12,955.93,-5.905999999999949
2022-06-29 11:40:15.742554,448.7674444444448,1279.9112277777774,0,0.0,1968.952,1960.065,773.75,991.17,-8.886999999999944
2022-06-29 11:40:25.802073,448.55795277777815,1285.360283333333,0,0.0,2037.077,1961.66,778.84,1021.42,-75.41699999999992
2022-06-29 11:40:35.713317,448.50816388888927,1290.811372222222,0,0.0,1980.316,1962.392,775.78,963.72,-17.923999999999978
2022-06-29 11:40:45.758708,448.497055555556,1296.2648749999998,0,0.0,1967.26,1963.261,772.74,960.06,-3.9990000000000236
2022-06-29 11:40:55.950895,448.3293916666671,1301.7020944444444,0,0.0,2017.758,1957.3990000000003,776.46,1017.9,-60.358999999999696
2022-06-29 11:41:05.737083,448.1407694444448,1307.1438916666666,0,0.0,2026.951,1959.047,775.78,1010.36,-67.904
2022-06-29 11:41:15.754272,448.16446111111145,1312.5876555555556,0,0.0,1951.226,1959.755,774.76,950.29,8.528999999999996
2022-06-29 11:41:25.786817,448.1881138888892,1318.039225,0,0.0,1954.05,1962.565,782.97,949.28,8.5150000000001
2022-06-29 11:41:35.739306,448.011616666667,1323.4961055555557,0,0.0,2028.016,1964.477,775.44,1019.07,-63.53899999999999
2022-06-29 11:41:45.766008,447.8805083333337,1328.9491888888888,0,0.0,2010.309,1963.11,783.31,995.62,-47.19900000000007
