timestamp,powerP
2022-02-01T16:13:30,558.0919799804688
2022-02-01T16:13:40,556.0020751953125
2022-02-01T16:13:50,554.5696411132812
2022-02-01T16:14:00,552.000244140625
2022-02-01T16:14:10,549.3408203125
2022-02-01T16:14:20,545.8963623046875
2022-02-01T16:14:30,543.5646362304688
2022-02-01T16:14:40,540.8202514648438
2022-02-01T16:14:50,538.2211303710938
2022-02-01T16:15:00,535.7068481445312
2022-02-01T16:15:10,534.8134155273438
2022-02-01T16:15:20,531.2528686523438
2022-02-01T16:15:30,526.720703125
2022-02-01T16:15:40,525.3912963867188
2022-02-01T16:15:50,521.3721313476562
2022-02-01T16:16:00,519.8179931640625
2022-02-01T16:16:10,518.7680053710938
2022-02-01T16:16:20,516.0536499023438
2022-02-01T16:16:30,514.9465942382812
2022-02-01T16:16:40,512.8179931640625
2022-02-01T16:16:50,510.0498046875
2022-02-01T16:17:10,508.5669860839844
2022-02-01T16:17:20,505.5091857910156
2022-02-01T16:17:30,503.2593078613281
2022-02-01T16:17:40,502.0050964355469
2022-02-01T16:17:50,501.70947265625
2022-02-01T16:18:00,500.229736328125
2022-02-01T16:18:10,496.5536804199219
2022-02-01T16:18:20,491.9732360839844
2022-02-01T16:18:30,490.6219177246094
2022-02-01T16:18:40,489.0956726074219
2022-02-01T16:18:50,485.9198303222656
2022-02-01T16:19:00,483.8591613769531
2022-02-01T16:19:10,480.98870849609375
2022-02-01T16:19:20,479.2665710449219
2022-02-01T16:19:30,476.840576171875
2022-02-01T16:19:40,473.6168212890625
2022-02-01T16:19:50,472.97900390625
2022-02-01T16:20:00,470.5855712890625
2022-02-01T16:20:10,468.978271484375
2022-02-01T16:20:20,468.4040832519531
2022-02-01T16:20:30,465.0004577636719
2022-02-01T16:20:40,463.7414855957031
2022-02-01T16:20:50,460.6080322265625
2022-02-01T16:21:00,458.5640869140625
2022-02-01T16:21:10,456.13739013671875
2022-02-01T16:21:20,455.12213134765625
2022-02-01T16:21:30,453.2839660644531
2022-02-01T16:21:40,452.15264892578125
2022-02-01T16:21:50,448.22113037109375
2022-02-01T16:22:00,446.0631408691406
2022-02-01T16:22:10,444.7881164550781
2022-02-01T16:22:20,443.5240173339844
2022-02-01T16:22:30,441.922607421875
2022-02-01T16:22:40,439.9719543457031
2022-02-01T16:22:50,439.445556640625
2022-02-01T16:23:00,436.1666564941406
2022-02-01T16:23:10,434.7066345214844
2022-02-01T16:23:20,433.7041931152344
2022-02-01T16:23:30,431.3143615722656
2022-02-01T16:23:40,430.3052062988281
2022-02-01T16:23:50,427.2537841796875
2022-02-01T16:24:00,426.0470275878906
2022-02-01T16:24:10,422.3824157714844
2022-02-01T16:24:20,421.9566650390625
2022-02-01T16:24:30,420.828369140625
2022-02-01T16:24:40,417.2945556640625
2022-02-01T16:24:50,418.0632629394531
2022-02-01T16:25:00,413.70458984375
2022-02-01T16:25:10,412.0198974609375
2022-02-01T16:25:20,408.74072265625
2022-02-01T16:25:30,406.16156005859375
2022-02-01T16:25:40,404.6596374511719
2022-02-01T16:25:50,404.00970458984375
2022-02-01T16:26:00,401.5148010253906
2022-02-01T16:26:10,399.0026550292969
2022-02-01T16:26:20,399.310546875
2022-02-01T16:26:30,396.9411926269531
2022-02-01T16:26:40,392.4495849609375
2022-02-01T16:26:50,389.337158203125
2022-02-01T16:27:00,387.66680908203125
2022-02-01T16:27:10,384.4707336425781
2022-02-01T16:27:20,384.041015625
2022-02-01T16:27:30,381.5545654296875
2022-02-01T16:27:50,379.7490234375
2022-02-01T16:28:00,377.09625244140625
2022-02-01T16:28:10,374.8343505859375
2022-02-01T16:28:20,372.0321960449219
2022-02-01T16:28:30,369.8049621582031
2022-02-01T16:28:40,365.50897216796875
2022-02-01T16:28:50,364.686767578125
2022-02-01T16:29:00,360.72698974609375
2022-02-01T16:29:10,357.7958068847656
2022-02-01T16:29:20,355.3041687011719
2022-02-01T16:29:30,353.1676940917969
2022-02-01T16:29:40,352.2481994628906
2022-02-01T16:29:50,348.6999206542969
2022-02-01T16:30:00,346.858642578125
2022-02-01T16:30:10,344.8669128417969
2022-02-01T16:30:20,343.04681396484375
2022-02-01T16:30:30,337.79827880859375
2022-02-01T16:30:40,336.7069396972656
2022-02-01T16:30:50,334.7314147949219
2022-02-01T16:31:00,332.9160461425781
2022-02-01T16:31:10,330.1939697265625
2022-02-01T16:31:20,327.3734436035156
2022-02-01T16:31:30,324.9058532714844
2022-02-01T16:31:40,321.691162109375
2022-02-01T16:31:50,318.34783935546875
2022-02-01T16:32:00,316.14593505859375
2022-02-01T16:32:10,313.6607971191406
2022-02-01T16:32:20,310.0817565917969
2022-02-01T16:32:30,309.0983581542969
2022-02-01T16:32:40,305.11053466796875
2022-02-01T16:32:50,299.82623291015625
2022-02-01T16:33:00,290.561767578125
2022-02-01T16:33:10,286.0140075683594
2022-02-01T16:33:20,279.9027099609375
2022-02-01T16:33:30,275.6986389160156
2022-02-01T16:33:40,270.6428527832031
2022-02-01T16:33:50,265.9368896484375
2022-02-01T16:34:00,287.81396484375
2022-02-01T16:34:10,285.9444580078125
2022-02-01T16:34:20,283.3348083496094
2022-02-01T16:34:30,281.33746337890625
2022-02-01T16:34:40,279.711669921875
2022-02-01T16:34:50,278.0947265625
2022-02-01T16:35:00,275.4377746582031
2022-02-01T16:35:10,275.3575134277344
2022-02-01T16:35:20,272.4312744140625
2022-02-01T16:35:30,270.70147705078125
2022-02-01T16:35:40,268.5848083496094
2022-02-01T16:35:50,267.2889404296875
2022-02-01T16:36:00,265.3636779785156
2022-02-01T16:36:10,263.0535888671875
2022-02-01T16:36:20,260.789306640625
2022-02-01T16:36:30,258.960693359375
2022-02-01T16:36:40,257.37261962890625
2022-02-01T16:36:50,255.08200073242188
2022-02-01T16:37:00,252.49099731445312
2022-02-01T16:37:10,251.05397033691406
2022-02-01T16:37:20,248.953857421875
2022-02-01T16:37:30,247.28282165527344
2022-02-01T16:37:40,245.04550170898438
2022-02-01T16:37:50,244.02349853515625
2022-02-01T16:38:00,242.45875549316406
2022-02-01T16:38:20,240.17556762695312
2022-02-01T16:38:30,238.36846923828125
2022-02-01T16:38:40,237.01046752929688
2022-02-01T16:38:50,234.17860412597656
2022-02-01T16:39:00,232.40380859375
2022-02-01T16:39:10,230.16184997558594
2022-02-01T16:39:20,228.80599975585938
2022-02-01T16:39:30,226.15672302246094
2022-02-01T16:39:40,224.25357055664062
2022-02-01T16:39:50,223.6494903564453
2022-02-01T16:40:00,221.71603393554688
2022-02-01T16:40:10,219.76597595214844
2022-02-01T16:40:20,217.77662658691406
2022-02-01T16:40:30,217.1575927734375
2022-02-01T16:40:40,214.4073944091797
2022-02-01T16:40:50,214.2900390625
2022-02-01T16:41:00,211.37596130371094
2022-02-01T16:41:10,210.24066162109375
2022-02-01T16:41:20,209.0056610107422
2022-02-01T16:41:30,207.0731964111328
2022-02-01T16:41:40,205.76551818847656
2022-02-01T16:41:50,203.79928588867188
2022-02-01T16:42:00,202.3798370361328
2022-02-01T16:42:10,201.2822265625
2022-02-01T16:42:20,199.17591857910156
2022-02-01T16:42:30,197.20545959472656
2022-02-01T16:42:40,195.09420776367188
2022-02-01T16:42:50,191.89967346191406
2022-02-01T16:43:00,190.46763610839844
2022-02-01T16:43:10,189.71083068847656
2022-02-01T16:43:20,187.7171630859375
2022-02-01T16:43:30,185.51577758789062
2022-02-01T16:43:40,183.4005126953125
2022-02-01T16:43:50,181.36007690429688
2022-02-01T16:44:00,179.59002685546875
2022-02-01T16:44:10,178.5340118408203
2022-02-01T16:44:20,177.23165893554688
2022-02-01T16:44:30,173.9411163330078
2022-02-01T16:44:40,171.75881958007812
2022-02-01T16:44:50,168.7813720703125
2022-02-01T16:45:00,166.3037567138672
2022-02-01T16:45:10,163.95703125
2022-02-01T16:45:20,161.459228515625
2022-02-01T16:45:30,158.9650115966797
2022-02-01T16:45:40,156.52398681640625
2022-02-01T16:45:50,153.78396606445312
2022-02-01T16:46:00,150.94744873046875
2022-02-01T16:46:10,147.48629760742188
2022-02-01T16:46:20,145.83384704589844
2022-02-01T16:46:30,143.80508422851562
2022-02-01T16:46:40,140.2275848388672
2022-02-01T16:46:50,138.96405029296875
2022-02-01T16:47:00,137.59048461914062
2022-02-01T16:47:10,135.51705932617188
2022-02-01T16:47:20,132.79249572753906
2022-02-01T16:47:30,130.95640563964844
2022-02-01T16:47:40,128.19119262695312
2022-02-01T16:48:00,125.30506896972656
2022-02-01T16:48:10,122.37199401855469
2022-02-01T16:48:20,120.01825714111328
2022-02-01T16:48:30,117.6136245727539
2022-02-01T16:48:40,115.96955108642578
2022-02-01T16:48:50,113.92019653320312
2022-02-01T16:49:00,112.10941314697266
2022-02-01T16:49:10,110.3837661743164
2022-02-01T16:49:20,108.52203369140625
2022-02-01T16:49:30,106.95104217529297
2022-02-01T16:49:40,105.12060546875
2022-02-01T16:49:50,103.33493041992188
2022-02-01T16:50:00,101.74212646484375
2022-02-01T16:50:10,99.61304473876953
2022-02-01T16:50:20,97.37247467041016
2022-02-01T16:50:30,94.88136291503906
2022-02-01T16:50:40,92.20282745361328
2022-02-01T16:50:50,88.3012466430664
2022-02-01T16:51:00,84.43136596679688
2022-02-01T16:51:10,80.21759796142578
2022-02-01T16:51:20,74.75638580322266
2022-02-01T16:51:30,70.00182342529297
2022-02-01T16:51:40,65.16133880615234
2022-02-01T16:51:50,59.97392654418945
2022-02-01T16:52:00,55.41633987426758
2022-02-01T16:52:10,50.29981994628906
2022-02-01T16:52:20,45.2902717590332
2022-02-01T16:52:30,39.567543029785156
2022-02-01T16:52:40,38.65433120727539
2022-02-01T16:52:50,34.896141052246094
2022-02-01T16:53:00,31.117496490478516
2022-02-01T16:53:10,27.92720603942871
2022-02-01T16:53:20,24.572465896606445
2022-02-01T16:53:30,22.53752899169922
2022-02-01T16:53:40,20.187910079956055
2022-02-01T16:53:50,18.48471450805664
2022-02-01T16:54:00,17.534103393554688
2022-02-01T16:54:10,16.905336380004883
2022-02-01T16:54:20,16.317808151245117
2022-02-01T16:54:30,15.354365348815918
2022-02-01T16:54:40,15.125824928283691
2022-02-01T16:54:50,14.709256172180176
2022-02-01T16:55:00,13.95630168914795
2022-02-01T16:55:10,13.900384902954102
2022-02-01T16:55:20,13.333600044250488
2022-02-01T16:55:30,12.834077835083008
2022-02-01T16:55:40,12.9609375
2022-02-01T16:55:50,11.975253105163574
2022-02-01T16:56:00,12.287388801574707
2022-02-01T16:56:10,11.803974151611328
2022-02-01T16:56:20,11.441389083862305
2022-02-01T16:56:30,10.918021202087402
2022-02-01T16:56:40,10.458671569824219
2022-02-01T16:56:50,9.852070808410645
2022-02-01T16:57:00,9.590285301208496
2022-02-01T16:57:10,9.137707710266113
2022-02-01T16:57:20,8.789643287658691
2022-02-01T16:57:30,8.270401954650879
2022-02-01T16:57:40,7.082652568817139
2022-02-01T16:57:50,7.567686557769775
2022-02-01T16:58:00,7.151829242706299
2022-02-01T16:58:10,6.359572410583496
2022-02-01T16:58:20,6.044066905975342
2022-02-01T16:58:30,5.358375072479248
2022-02-01T16:58:40,5.21992301940918
2022-02-01T16:59:00,4.956815719604492
2022-02-01T16:59:10,4.333305835723877
2022-02-01T16:59:20,4.1573967933654785
2022-02-01T16:59:30,3.867250919342041
2022-02-01T16:59:40,3.6066231727600098
2022-02-01T16:59:50,3.0710361003875732
2022-02-01T17:00:00,2.5843865871429443
2022-02-01T17:00:10,2.639350414276123
2022-02-01T17:00:20,1.7427643537521362
2022-02-01T17:00:30,1.6019998788833618
2022-02-01T17:00:40,0
2022-02-01T17:00:50,0
2022-02-01T17:01:00,0
2022-02-01T17:01:10,0
2022-02-01T17:01:20,0
2022-02-01T17:01:30,0
2022-02-01T17:01:40,0
2022-02-01T17:01:50,0
2022-02-01T17:02:00,0
2022-02-01T17:02:10,0
2022-02-01T17:02:20,0
2022-02-01T17:02:30,0
2022-02-01T17:02:40,0
2022-02-01T17:02:50,0
2022-02-01T17:03:00,0
2022-02-01T17:03:10,0
2022-02-01T17:03:20,0
2022-02-01T17:03:30,0
2022-02-01T17:03:40,0
2022-02-01T17:03:50,0
2022-02-01T17:04:00,0
2022-02-01T17:04:10,0
2022-02-01T17:04:20,0
2022-02-01T17:04:30,0
2022-02-01T17:04:40,0
2022-02-01T17:04:50,0
2022-02-01T17:05:00,0
2022-02-01T17:05:10,0
2022-02-01T17:05:20,0
2022-02-01T17:05:30,0
2022-02-01T17:05:40,0
2022-02-01T17:05:50,0
2022-02-01T17:06:00,0
2022-02-01T17:06:10,0
2022-02-01T17:06:20,0
2022-02-01T17:06:30,0
2022-02-01T17:06:40,0
2022-02-01T17:06:50,0
2022-02-01T17:07:00,0
2022-02-01T17:07:10,0
2022-02-01T17:07:20,0
2022-02-01T17:07:30,0
2022-02-01T17:07:40,0
2022-02-01T17:07:50,0
2022-02-01T17:08:00,0
2022-02-01T17:08:10,0
2022-02-01T17:08:20,0
2022-02-01T17:08:30,0
2022-02-01T17:08:40,0
2022-02-01T17:08:50,0
2022-02-01T17:09:00,0
2022-02-01T17:09:10,0
2022-02-01T17:09:20,0
2022-02-01T17:09:30,0
2022-02-01T17:09:40,0
2022-02-01T17:10:00,0
2022-02-01T17:10:10,0
2022-02-01T17:10:20,0
2022-02-01T17:10:30,0
2022-02-01T17:10:40,0
2022-02-01T17:10:50,0
2022-02-01T17:11:00,0
2022-02-01T17:11:10,0
2022-02-01T17:11:20,0
2022-02-01T17:11:30,0
2022-02-01T17:11:40,0
2022-02-01T17:11:50,0
2022-02-01T17:12:00,0
2022-02-01T17:12:10,0
2022-02-01T17:12:20,0
2022-02-01T17:12:30,0
2022-02-01T17:12:40,0
2022-02-01T17:12:50,0
2022-02-01T17:13:00,0
2022-02-01T17:13:10,0
2022-02-01T17:13:20,0
2022-02-01T17:13:30,0
2022-02-01T17:13:40,0
2022-02-01T17:13:50,0
2022-02-01T17:14:00,0
2022-02-01T17:14:10,0
2022-02-01T17:14:20,0
2022-02-01T17:14:30,0
2022-02-01T17:14:40,0
2022-02-01T17:14:50,0
2022-02-01T17:15:00,0
2022-02-01T17:15:10,0
2022-02-01T17:15:20,0
2022-02-01T17:15:30,0
2022-02-01T17:15:40,0
2022-02-01T17:15:50,0
2022-02-01T17:16:00,0
2022-02-01T17:16:10,0
2022-02-01T17:16:20,0
2022-02-01T17:16:30,0
2022-02-01T17:16:40,0
2022-02-01T17:16:50,0
2022-02-01T17:17:00,0
2022-02-01T17:17:10,0
2022-02-01T17:17:20,0
2022-02-01T17:17:30,0
2022-02-01T17:17:40,0
2022-02-01T17:17:50,0
2022-02-01T17:18:00,0
2022-02-01T17:18:10,0
2022-02-01T17:18:20,0
2022-02-01T17:18:30,0
2022-02-01T17:18:40,0
2022-02-01T17:18:50,0
2022-02-01T17:19:00,0
2022-02-01T17:19:10,0
2022-02-01T17:19:20,0
2022-02-01T17:19:30,0
2022-02-01T17:19:50,0
2022-02-01T17:20:00,0
2022-02-01T17:20:10,0
2022-02-01T17:20:20,0
2022-02-01T17:20:30,0
2022-02-01T17:20:40,0
2022-02-01T17:20:50,0
2022-02-01T17:21:00,0
2022-02-01T17:21:10,0
2022-02-01T17:21:20,0
2022-02-01T17:21:30,0
2022-02-01T17:21:40,0
2022-02-01T17:21:50,0
2022-02-01T17:22:00,0
2022-02-01T17:22:10,0
2022-02-01T17:22:20,0
2022-02-01T17:22:30,0
2022-02-01T17:22:40,0
2022-02-01T17:22:50,0
2022-02-01T17:23:00,0
2022-02-01T17:23:10,0
2022-02-01T17:23:20,0
2022-02-01T17:23:30,0
2022-02-01T17:23:40,0
2022-02-01T17:23:50,0
2022-02-01T17:24:00,0
2022-02-01T17:24:10,0
2022-02-01T17:24:20,0
2022-02-01T17:24:30,0
2022-02-01T17:24:40,0
2022-02-01T17:24:50,0
2022-02-01T17:25:00,0
2022-02-01T17:25:10,0
2022-02-01T17:25:20,0
2022-02-01T17:25:30,0
2022-02-01T17:25:40,0
2022-02-01T17:25:50,0
2022-02-01T17:26:00,0
2022-02-01T17:26:10,0
2022-02-01T17:26:20,0
2022-02-01T17:26:30,0
2022-02-01T17:26:40,0
2022-02-01T17:26:50,0
2022-02-01T17:27:00,0
2022-02-01T17:27:10,0
2022-02-01T17:27:20,0
2022-02-01T17:27:30,0
2022-02-01T17:27:40,0
2022-02-01T17:27:50,0
2022-02-01T17:28:00,0
2022-02-01T17:28:10,0
2022-02-01T17:28:20,0
2022-02-01T17:28:30,0
2022-02-01T17:28:40,0
2022-02-01T17:28:50,0
2022-02-01T17:29:00,0
2022-02-01T17:29:10,0
2022-02-01T17:29:20,0
2022-02-01T17:29:30,0
2022-02-01T17:29:40,0
2022-02-01T17:29:50,0
2022-02-01T17:30:00,0
2022-02-01T17:30:20,0
2022-02-01T17:30:30,0
2022-02-01T17:30:40,0
2022-02-01T17:30:50,0
2022-02-01T17:31:00,0
2022-02-01T17:31:10,0
2022-02-01T17:31:20,0
2022-02-01T17:31:30,0
2022-02-01T17:31:40,0
2022-02-01T17:31:50,0
2022-02-01T17:32:00,0
2022-02-01T17:32:10,0
2022-02-01T17:32:20,0
2022-02-01T17:32:30,0
2022-02-01T17:32:40,0
2022-02-01T17:32:50,0
2022-02-01T17:33:00,0
2022-02-01T17:33:10,0
2022-02-01T17:33:20,0
2022-02-01T17:33:30,0
2022-02-01T17:33:40,0
2022-02-01T17:33:50,0
2022-02-01T17:34:00,0
2022-02-01T17:34:10,0
2022-02-01T17:34:20,0
2022-02-01T17:34:30,0
2022-02-01T17:34:40,0
2022-02-01T17:34:50,0
2022-02-01T17:35:00,0
2022-02-01T17:35:10,0
2022-02-01T17:35:20,0
2022-02-01T17:35:30,0
2022-02-01T17:35:40,0
2022-02-01T17:35:50,0
2022-02-01T17:36:00,0
2022-02-01T17:36:10,0
2022-02-01T17:36:20,0
2022-02-01T17:36:30,0
2022-02-01T17:36:40,0
2022-02-01T17:36:50,0
2022-02-01T17:37:00,0
2022-02-01T17:37:10,0
2022-02-01T17:37:20,0
2022-02-01T17:37:30,0
2022-02-01T17:37:40,0
2022-02-01T17:37:50,0
2022-02-01T17:38:00,0
2022-02-01T17:38:10,0
2022-02-01T17:38:20,0
2022-02-01T17:38:30,0
2022-02-01T17:38:40,0
2022-02-01T17:38:50,0
2022-02-01T17:39:00,0
2022-02-01T17:39:10,0
2022-02-01T17:39:20,0
2022-02-01T17:39:30,0
2022-02-01T17:39:40,0
2022-02-01T17:39:50,0
2022-02-01T17:40:00,0
2022-02-01T17:40:20,0
2022-02-01T17:40:30,0
2022-02-01T17:40:40,0
2022-02-01T17:40:50,0
2022-02-01T17:41:00,0
2022-02-01T17:41:10,0
2022-02-01T17:41:20,0
2022-02-01T17:41:30,0
2022-02-01T17:41:40,0
2022-02-01T17:41:50,0
2022-02-01T17:42:00,0
2022-02-01T17:42:10,0
2022-02-01T17:42:20,0
2022-02-01T17:42:30,0
2022-02-01T17:42:40,0
2022-02-01T17:42:50,0
2022-02-01T17:43:00,0
2022-02-01T17:43:10,0
2022-02-01T17:43:20,0
2022-02-01T17:43:30,0
2022-02-01T17:43:40,0
2022-02-01T17:43:50,0
2022-02-01T17:44:00,0
2022-02-01T17:44:10,0
2022-02-01T17:44:20,0
2022-02-01T17:44:30,0
2022-02-01T17:44:40,0
2022-02-01T17:44:50,0
2022-02-01T17:45:00,0
2022-02-01T17:45:10,0
2022-02-01T17:45:20,0
2022-02-01T17:45:30,0
2022-02-01T17:45:40,0
2022-02-01T17:45:50,0
2022-02-01T17:46:00,0
2022-02-01T17:46:10,0
2022-02-01T17:46:20,0
2022-02-01T17:46:30,0
2022-02-01T17:46:40,0
2022-02-01T17:46:50,0
2022-02-01T17:47:00,0
2022-02-01T17:47:10,0
2022-02-01T17:47:20,0
2022-02-01T17:47:30,0
2022-02-01T17:47:40,0
2022-02-01T17:47:50,0
2022-02-01T17:48:00,0
2022-02-01T17:48:10,0
2022-02-01T17:48:20,0
2022-02-01T17:48:30,0
2022-02-01T17:48:40,0
2022-02-01T17:48:50,0
2022-02-01T17:49:00,0
2022-02-01T17:49:10,0
2022-02-01T17:49:20,0
2022-02-01T17:49:30,0
2022-02-01T17:49:40,0
2022-02-01T17:49:50,0
2022-02-01T17:50:00,0
2022-02-01T17:50:10,0
2022-02-01T17:50:20,0
2022-02-01T17:50:30,0
2022-02-01T17:50:40,0
2022-02-01T17:51:00,0
2022-02-01T17:51:10,0
2022-02-01T17:51:20,0
2022-02-01T17:51:30,0
2022-02-01T17:51:40,0
2022-02-01T17:51:50,0
2022-02-01T17:52:00,0
2022-02-01T17:52:10,0
2022-02-01T17:52:20,0
2022-02-01T17:52:30,0
2022-02-01T17:52:40,0
2022-02-01T17:52:50,0
2022-02-01T17:53:00,0
2022-02-01T17:53:10,0
2022-02-01T17:53:20,0
2022-02-01T17:53:30,0
2022-02-01T17:53:40,0
2022-02-01T17:53:50,0
2022-02-01T17:54:00,0
2022-02-01T17:54:10,0
2022-02-01T17:54:20,0
2022-02-01T17:54:30,0
2022-02-01T17:54:40,0
2022-02-01T17:54:50,0
2022-02-01T17:55:00,0
2022-02-01T17:55:10,0
2022-02-01T17:55:20,0
2022-02-01T17:55:30,0
2022-02-01T17:55:40,0
2022-02-01T17:55:50,0
2022-02-01T17:56:00,0
2022-02-01T17:56:10,0
2022-02-01T17:56:20,0
2022-02-01T17:56:30,0
2022-02-01T17:56:40,0
2022-02-01T17:56:50,0
2022-02-01T17:57:00,0
2022-02-01T17:57:10,0
2022-02-01T17:57:20,0
2022-02-01T17:57:30,0
2022-02-01T17:57:40,0
2022-02-01T17:57:50,0
2022-02-01T17:58:00,0
2022-02-01T17:58:10,0
2022-02-01T17:58:20,0
2022-02-01T17:58:30,0
2022-02-01T17:58:40,0
2022-02-01T17:58:50,0
2022-02-01T17:59:00,0
2022-02-01T17:59:10,0
2022-02-01T17:59:20,0
2022-02-01T17:59:30,0
2022-02-01T17:59:40,0
2022-02-01T17:59:50,0
2022-02-01T18:00:00,0
2022-02-01T18:00:10,0
2022-02-01T18:00:20,0
2022-02-01T18:00:30,0
2022-02-01T18:00:40,0
2022-02-01T18:00:50,0
2022-02-01T18:01:10,0
2022-02-01T18:01:20,0
2022-02-01T18:01:30,0
2022-02-01T18:01:40,0
2022-02-01T18:01:50,0
2022-02-01T18:02:00,0
2022-02-01T18:02:10,0
2022-02-01T18:02:20,0
2022-02-01T18:02:30,0
2022-02-01T18:02:40,0
2022-02-01T18:02:50,0
2022-02-01T18:03:00,0
2022-02-01T18:03:10,0
2022-02-01T18:03:20,0
2022-02-01T18:03:30,0
2022-02-01T18:03:40,0
2022-02-01T18:03:50,0
2022-02-01T18:04:00,0
2022-02-01T18:04:10,0
2022-02-01T18:04:20,0
2022-02-01T18:04:30,0
2022-02-01T18:04:40,0
2022-02-01T18:04:50,0
2022-02-01T18:05:00,0
2022-02-01T18:05:10,0
2022-02-01T18:05:20,0
2022-02-01T18:05:30,0
2022-02-01T18:05:40,0
2022-02-01T18:05:50,0
2022-02-01T18:06:00,0
2022-02-01T18:06:10,0
2022-02-01T18:06:20,0
2022-02-01T18:06:30,0
2022-02-01T18:06:40,0
2022-02-01T18:06:50,0
2022-02-01T18:07:00,0
2022-02-01T18:07:10,0
2022-02-01T18:07:20,0
2022-02-01T18:07:30,0
2022-02-01T18:07:40,0
2022-02-01T18:07:50,0
2022-02-01T18:08:00,0
2022-02-01T18:08:10,0
2022-02-01T18:08:20,0
2022-02-01T18:08:30,0
2022-02-01T18:08:40,0
2022-02-01T18:08:50,0
2022-02-01T18:09:00,0
2022-02-01T18:09:10,0
2022-02-01T18:09:20,0
2022-02-01T18:09:30,0
2022-02-01T18:09:40,0
2022-02-01T18:09:50,0
2022-02-01T18:10:00,0
2022-02-01T18:10:10,0
2022-02-01T18:10:20,0
2022-02-01T18:10:30,0
2022-02-01T18:10:40,0
2022-02-01T18:10:50,0
