timestamp,energyB,energyP,on_offL1,on_offL2,powerC,powerP,powerL1,powerL2,powerA
2022-07-02 00:00:04.065004,-0.2984583333333332,0.0,0,0.0,107.445,0.0,0.0,0.0,-107.445
2022-07-02 00:00:14.115144,-0.6048166666666666,0.0,0,0.0,110.289,0.0,0.0,0.0,-110.289
2022-07-02 00:00:24.083115,-0.9118166666666664,0.0,0,0.0,110.52,0.0,0.0,0.0,-110.52
2022-07-02 00:00:34.124285,-1.2136916666666666,0.0,0,0.0,108.675,0.0,0.0,0.0,-108.675
2022-07-02 00:00:44.103551,-1.517658333333333,0.0,0,0.0,109.428,0.0,0.0,0.0,-109.428
2022-07-02 00:00:54.173105,-1.8194333333333328,0.0,0,0.0,108.639,0.0,0.0,0.0,-108.639
2022-07-02 00:01:04.118446,-2.1210444444444443,0.0,0,0.0,108.58,0.0,0.0,0.0,-108.58
2022-07-02 00:01:14.130039,-2.4159194444444445,0.0,0,0.0,106.155,0.0,0.0,0.0,-106.155
2022-07-02 00:01:24.126689,-2.716713888888889,0.0,0,0.0,108.286,0.0,0.0,0.0,-108.286
2022-07-02 00:01:34.243789,-3.0190222222222225,0.0,0,0.0,108.831,0.0,0.0,0.0,-108.831
2022-07-02 00:01:44.133444,-3.324933333333333,0.0,0,0.0,110.128,0.0,0.0,0.0,-110.128
2022-07-02 00:01:54.151544,-3.632202777777778,0.0,0,0.0,110.617,0.0,0.0,0.0,-110.617
2022-07-02 00:02:04.363498,-3.935641666666667,0.0,0,0.0,109.238,0.0,0.0,0.0,-109.238
2022-07-02 00:02:14.156435,-4.239644444444445,0.0,0,0.0,109.441,0.0,0.0,0.0,-109.441
2022-07-02 00:02:24.156698,-4.544061111111112,0.0,0,0.0,109.59,0.0,0.0,0.0,-109.59
2022-07-02 00:02:34.177150,-4.840800000000001,0.0,0,0.0,106.826,0.0,0.0,0.0,-106.826
2022-07-02 00:02:44.166863,-5.141538888888889,0.0,0,0.0,108.266,0.0,0.0,0.0,-108.266
2022-07-02 00:02:54.248249,-5.443433333333334,0.0,0,0.0,108.682,0.0,0.0,0.0,-108.682
2022-07-02 00:03:04.202369,-5.744113888888889,0.0,0,0.0,108.245,0.0,0.0,0.0,-108.245
2022-07-02 00:03:14.200849,-6.046561111111111,0.0,0,0.0,108.881,0.0,0.0,0.0,-108.881
2022-07-02 00:03:24.209900,-6.350913888888889,0.0,0,0.0,109.567,0.0,0.0,0.0,-109.567
2022-07-02 00:03:34.233213,-6.651127777777778,0.0,0,0.0,108.077,0.0,0.0,0.0,-108.077
2022-07-02 00:03:44.221397,-6.951105555555555,0.0,0,0.0,107.992,0.0,0.0,0.0,-107.992
2022-07-02 00:03:54.230004,-7.252152777777778,0.0,0,0.0,108.377,0.0,0.0,0.0,-108.377
2022-07-02 00:04:04.237208,-7.552236111111111,0.0,0,0.0,108.03,0.0,0.0,0.0,-108.03
2022-07-02 00:04:14.254032,-7.852183333333333,0.0,0,0.0,107.981,0.0,0.0,0.0,-107.981
2022-07-02 00:04:24.340087,-8.151316666666666,0.0,0,0.0,107.688,0.0,0.0,0.0,-107.688
2022-07-02 00:04:34.261263,-8.450199999999999,0.0,0,0.0,107.598,0.0,0.0,0.0,-107.598
2022-07-02 00:04:44.267588,-8.747994444444442,0.0,0,0.0,107.206,0.0,0.0,0.0,-107.206
2022-07-02 00:04:54.325902,-9.052269444444445,0.0,0,0.0,109.539,0.0,0.0,0.0,-109.539
2022-07-02 00:05:04.301579,-9.353291666666664,0.0,0,0.0,108.368,0.0,0.0,0.0,-108.368
2022-07-02 00:05:14.302734,-9.657605555555554,0.0,0,0.0,109.553,0.0,0.0,0.0,-109.553
2022-07-02 00:05:24.297945,-9.953355555555554,0.0,0,0.0,106.47,0.0,0.0,0.0,-106.47
2022-07-02 00:05:34.307827,-10.254130555555554,0.0,0,0.0,108.279,0.0,0.0,0.0,-108.279
2022-07-02 00:05:44.443385,-10.553219444444442,0.0,0,0.0,107.672,0.0,0.0,0.0,-107.672
2022-07-02 00:05:54.325575,-10.855277777777776,0.0,0,0.0,108.741,0.0,0.0,0.0,-108.741
2022-07-02 00:06:04.333452,-11.15582222222222,0.0,0,0.0,108.196,0.0,0.0,0.0,-108.196
2022-07-02 00:06:14.330088,-11.457766666666664,0.0,0,0.0,108.7,0.0,0.0,0.0,-108.7
2022-07-02 00:06:24.372513,-11.755891666666663,0.0,0,0.0,107.325,0.0,0.0,0.0,-107.325
2022-07-02 00:06:34.353180,-12.05742222222222,0.0,0,0.0,108.551,0.0,0.0,0.0,-108.551
2022-07-02 00:06:44.377792,-12.359166666666663,0.0,0,0.0,108.628,0.0,0.0,0.0,-108.628
2022-07-02 00:06:55.059884,-12.660027777777776,0.0,0,0.0,108.31,0.0,0.0,0.0,-108.31
2022-07-02 00:07:04.383029,-12.962244444444442,0.0,0,0.0,108.79800000000002,0.0,0.0,0.0,-108.79800000000002
2022-07-02 00:07:14.367824,-13.266961111111108,0.0,0,0.0,109.698,0.0,0.0,0.0,-109.698
2022-07-02 00:07:24.379423,-13.57057222222222,0.0,0,0.0,109.3,0.0,0.0,0.0,-109.3
2022-07-02 00:07:34.378559,-13.87091111111111,0.0,0,0.0,108.122,0.0,0.0,0.0,-108.122
2022-07-02 00:07:44.388784,-14.169619444444445,0.0,0,0.0,107.535,0.0,0.0,0.0,-107.535
2022-07-02 00:07:54.400616,-14.474080555555554,0.0,0,0.0,109.606,0.0,0.0,0.0,-109.606
2022-07-02 00:08:04.417898,-14.775719444444444,0.0,0,0.0,108.59,0.0,0.0,0.0,-108.59
2022-07-02 00:08:14.423552,-15.082502777777776,0.0,0,0.0,110.442,0.0,0.0,0.0,-110.442
2022-07-02 00:08:24.430790,-15.382838888888887,0.0,0,0.0,108.121,0.0,0.0,0.0,-108.121
2022-07-02 00:08:34.444027,-15.684324999999998,0.0,0,0.0,108.535,0.0,0.0,0.0,-108.535
2022-07-02 00:08:44.451814,-15.979541666666664,0.0,0,0.0,106.278,0.0,0.0,0.0,-106.278
2022-07-02 00:08:54.526029,-16.278627777777775,0.0,0,0.0,107.671,0.0,0.0,0.0,-107.671
2022-07-02 00:09:04.550781,-16.58140833333333,0.0,0,0.0,109.001,0.0,0.0,0.0,-109.001
2022-07-02 00:09:14.479751,-16.88401666666666,0.0,0,0.0,108.939,0.0,0.0,0.0,-108.939
2022-07-02 00:09:25.568257,-17.18882777777777,0.0,0,0.0,109.732,0.0,0.0,0.0,-109.732
2022-07-02 00:09:34.483763,-17.495183333333326,0.0,0,0.0,110.288,0.0,0.0,0.0,-110.288
2022-07-02 00:09:44.511766,-17.794661111111104,0.0,0,0.0,107.812,0.0,0.0,0.0,-107.812
2022-07-02 00:09:54.626776,-18.09659444444444,0.0,0,0.0,108.696,0.0,0.0,0.0,-108.696
2022-07-02 00:10:04.517701,-18.39762777777777,0.0,0,0.0,108.372,0.0,0.0,0.0,-108.372
