timestamp,energyA,energyP,on_offL1,on_offL2,powerC,powerG,powerL1,powerL2
2022-05-17 00:00:04.374379,-5.085136111111111,,0,0.0,150.0,0.0,659.55,953.36
2022-05-17 00:00:14.519298,-10.38163611111111,,0,0.0,150.0,0.0,658.33,1017.9
2022-05-17 00:00:24.467852,-15.466230555555557,,0,0.0,150.0,0.0,657.6,949.79
2022-05-17 00:00:34.595916,-20.50833611111111,,0,0.0,150.0,0.0,658.09,935.76
2022-05-17 00:00:44.498116,-25.76971944444444,,0,0.0,150.0,0.0,656.14,1010.94
2022-05-17 00:00:54.406235,-31.02249722222222,,0,0.0,150.0,0.0,658.82,1007.5
2022-05-17 00:01:04.549766,-36.08553055555555,,0,0.0,150.0,0.0,657.84,943.22
2022-05-17 00:01:14.601668,-41.15673888888888,,0,0.0,150.0,0.0,656.87,940.22
2022-05-17 00:01:24.599491,-46.448986111111104,,0,0.0,150.0,0.0,657.11,1020.24
2022-05-17 00:01:34.445457,-51.63654722222221,,0,0.0,150.0,0.0,657.11,971.63
2022-05-17 00:01:44.540201,-56.68294999999999,,0,0.0,150.0,0.0,656.38,936.75
2022-05-17 00:01:54.668916,-61.79400833333332,,0,0.0,150.0,0.0,657.6,952.85
2022-05-17 00:02:04.509700,-67.06754166666666,,0,0.0,150.0,0.0,656.87,1012.09
2022-05-17 00:02:14.466388,-72.12011666666666,,0,0.0,150.0,0.0,657.84,929.87
2022-05-17 00:02:24.649010,-77.13225555555555,,0,0.0,150.0,0.0,656.38,926.48
2022-05-17 00:02:34.521815,-82.36427499999999,,0,0.0,150.0,0.0,656.87,1006.92
2022-05-17 00:02:44.541908,-87.62929444444444,,0,0.0,150.0,0.0,658.33,1007.5
2022-05-17 00:02:54.494776,-92.69380277777778,,0,0.0,150.0,0.0,657.11,945.23
2022-05-17 00:03:04.525132,-97.75993055555556,,0,0.0,150.0,0.0,655.65,942.72
2022-05-17 00:03:14.606434,-103.04860555555555,,0,0.0,150.0,0.0,656.87,1022.0
2022-05-17 00:03:24.681551,-108.16111388888888,,0,0.0,150.0,0.0,656.87,965.29
2022-05-17 00:03:34.527985,-113.10845555555557,,0,0.0,150.0,0.0,632.51,927.44
2022-05-17 00:03:44.560419,-118.16138611111111,,0,0.0,150.0,0.0,632.06,985.12
2022-05-17 00:03:54.646076,-123.36476944444443,,0,0.0,150.0,0.0,632.29,1012.67
2022-05-17 00:04:04.815310,-128.32215,,0,0.0,150.0,0.0,631.39,930.85
2022-05-17 00:04:14.553383,-133.25526944444445,,0,0.0,150.0,0.0,633.42,925.51
2022-05-17 00:04:24.648919,-138.39053611111112,,0,0.0,150.0,0.0,632.51,1004.07
2022-05-17 00:04:34.671574,-143.57047222222224,,0,0.0,150.0,0.0,631.39,1002.37
2022-05-17 00:04:44.763804,-148.5355388888889,,0,0.0,150.0,0.0,631.39,936.25
2022-05-17 00:04:54.584139,-153.49833055555558,,0,0.0,150.0,0.0,633.87,936.25
2022-05-17 00:05:04.591727,-158.71947500000002,,0,0.0,150.0,0.0,632.06,1018.48
2022-05-17 00:05:14.765946,-163.85541944444446,,0,0.0,150.0,0.0,633.42,973.77
2022-05-17 00:05:24.806063,-168.80357222222224,,0,0.0,150.0,0.0,632.74,933.3
2022-05-17 00:05:34.611297,-173.7624888888889,,0,0.0,150.0,0.0,632.96,937.24
2022-05-17 00:05:44.674257,-178.97798055555558,,0,0.0,150.0,0.0,633.42,1013.83
2022-05-17 00:05:54.718647,-184.0084805555556,,0,0.0,150.0,0.0,633.64,950.29
2022-05-17 00:06:04.750825,-188.94913333333332,,0,0.0,150.0,0.0,633.64,929.39
2022-05-17 00:06:14.762018,-194.02374444444445,,0,0.0,150.0,0.0,633.42,998.42
2022-05-17 00:06:24.708770,-199.2196888888889,,0,0.0,150.0,0.0,632.51,1013.25
2022-05-17 00:06:34.862872,-204.2051027777778,,0,0.0,150.0,0.0,632.74,941.72
2022-05-17 00:06:44.790361,-209.19519722222225,,0,0.0,150.0,0.0,632.29,943.22
2022-05-17 00:06:54.662597,-214.40405000000004,,0,0.0,150.0,0.0,632.29,1020.83
2022-05-17 00:07:04.863855,-219.55422222222225,,0,0.0,150.0,0.0,632.06,987.86
