timestamp,energyA,energyP,on_offL1,on_offL2,powerC,powerG,powerL1,powerL2
2022-06-06 00:00:06.675876,-0.3031027777777777,0.0,0,0.0,109.117,0.0,0.0,0.0
2022-06-06 00:00:16.646724,-0.603561111111111,0.0,0,0.0,108.165,0.0,0.0,0.0
2022-06-06 00:00:26.752721,-0.9081638888888888,0.0,0,0.0,109.657,0.0,0.0,0.0
2022-06-06 00:00:36.570500,-1.2137083333333332,0.0,0,0.0,109.996,0.0,0.0,0.0
2022-06-06 00:00:46.780436,-1.5171027777777777,0.0,0,0.0,109.222,0.0,0.0,0.0
2022-06-06 00:00:56.680899,-1.8206444444444445,0.0,0,0.0,109.275,0.0,0.0,0.0
2022-06-06 00:01:06.570805,-2.125736111111111,0.0,0,0.0,109.833,0.0,0.0,0.0
2022-06-06 00:01:16.698638,-2.424833333333333,0.0,0,0.0,107.675,0.0,0.0,0.0
2022-06-06 00:01:26.847923,-2.7242027777777773,0.0,0,0.0,107.773,0.0,0.0,0.0
2022-06-06 00:01:36.916976,-3.0284777777777774,0.0,0,0.0,109.539,0.0,0.0,0.0
2022-06-06 00:01:46.604804,-3.3267999999999995,0.0,0,0.0,107.396,0.0,0.0,0.0
2022-06-06 00:01:56.607868,-3.631638888888888,0.0,0,0.0,109.742,0.0,0.0,0.0
2022-06-06 00:02:06.609963,-3.9327777777777775,0.0,0,0.0,108.41,0.0,0.0,0.0
2022-06-06 00:02:16.724372,-4.237630555555556,0.0,0,0.0,109.747,0.0,0.0,0.0
2022-06-06 00:02:26.783109,-4.545927777777778,0.0,0,0.0,110.987,0.0,0.0,0.0
2022-06-06 00:02:36.648852,-4.850427777777778,0.0,0,0.0,109.62,0.0,0.0,0.0
2022-06-06 00:02:46.908844,-5.155786111111111,0.0,0,0.0,109.929,0.0,0.0,0.0
2022-06-06 00:02:56.749244,-5.457708333333334,0.0,0,0.0,108.692,0.0,0.0,0.0
2022-06-06 00:03:06.826999,-5.763725,0.0,0,0.0,110.166,0.0,0.0,0.0
2022-06-06 00:03:16.660991,-6.064055555555555,0.0,0,0.0,108.119,0.0,0.0,0.0
2022-06-06 00:03:26.668324,-6.366519444444444,0.0,0,0.0,108.887,0.0,0.0,0.0
2022-06-06 00:03:36.785956,-6.67205,0.0,0,0.0,109.991,0.0,0.0,0.0
