timestamp,energyA,energyP,on_offL1,on_offL2,powerC,powerG,powerL1,powerL2
2022-05-22 00:00:07.234343,-4.6247138888888895,0.0,0,0.0,150.0,0.0,581.51,940.22
2022-05-22 00:00:17.273210,-9.21638888888889,0.0,0,0.0,150.0,0.0,582.66,939.72
2022-05-22 00:00:27.160977,-14.060272222222224,0.0,0,0.0,150.0,0.0,579.99,1022.0
2022-05-22 00:00:37.241104,-18.86360277777778,0.0,0,0.0,150.0,0.0,581.51,998.42
2022-05-22 00:00:47.277207,-23.482372222222224,0.0,0,0.0,150.0,0.0,579.05,948.26
2022-05-22 00:00:57.311888,-28.11867777777778,0.0,0,0.0,150.0,0.0,580.18,949.79
2022-05-22 00:01:07.235886,-32.96259722222222,0.0,0,0.0,150.0,0.0,578.67,1025.55
2022-05-22 00:01:17.271314,-37.63323055555556,0.0,0,0.0,150.0,0.0,579.05,968.45
2022-05-22 00:01:27.463474,-42.25169722222223,0.0,0,0.0,150.0,0.0,581.13,949.28
2022-05-22 00:01:37.248360,-47.03726111111112,0.0,0,0.0,150.0,0.0,577.73,1013.25
2022-05-22 00:01:47.287717,-51.86808888888889,0.0,0,0.0,150.0,0.0,577.54,1018.48
2022-05-22 00:01:57.401713,-56.44402777777778,0.0,0,0.0,150.0,0.0,577.73,935.27
2022-05-22 00:02:07.251780,-61.00497777777778,0.0,0,0.0,150.0,0.0,576.79,935.76
2022-05-22 00:02:17.281914,-65.837525,0.0,0,0.0,150.0,0.0,579.8,1020.24
2022-05-22 00:02:27.501370,-70.61871111111111,0.0,0,0.0,150.0,0.0,578.29,1004.64
2022-05-22 00:02:37.351889,-75.23793055555555,0.0,0,0.0,150.0,0.0,578.1,950.29
2022-05-22 00:02:47.290996,-79.88009722222222,0.0,0,0.0,150.0,0.0,578.1,952.33
2022-05-22 00:02:57.426935,-84.72943611111111,0.0,0,0.0,150.0,0.0,577.35,1027.33
2022-05-22 00:03:07.458064,-89.41117777777778,0.0,0,0.0,150.0,0.0,578.86,956.96
2022-05-22 00:03:17.300103,-94.02965,0.0,0,0.0,150.0,0.0,579.24,951.82
2022-05-22 00:03:27.480874,-98.84165,0.0,0,0.0,150.0,0.0,576.98,1019.66
2022-05-22 00:03:37.347080,-103.66229166666668,0.0,0,0.0,150.0,0.0,578.86,1016.15
2022-05-22 00:03:47.493686,-108.25969444444443,0.0,0,0.0,150.0,0.0,580.18,942.22
2022-05-22 00:03:57.320982,-112.8452,0.0,0,0.0,150.0,0.0,578.86,940.22
2022-05-22 00:04:07.391341,-117.70513333333334,0.0,0,0.0,150.0,0.0,580.37,1027.33
2022-05-22 00:04:17.494231,-122.45065277777778,0.0,0,0.0,150.0,0.0,580.94,990.07
2022-05-22 00:04:27.535385,-127.07246666666668,0.0,0,0.0,150.0,0.0,577.92,952.33
2022-05-22 00:04:37.335298,-131.771625,0.0,0,0.0,150.0,0.0,580.56,960.06
2022-05-22 00:04:47.502690,-136.6178,0.0,0,0.0,150.0,0.0,579.05,1026.14
2022-05-22 00:04:57.726331,-141.2511888888889,0.0,0,0.0,150.0,0.0,578.86,948.77
2022-05-22 00:05:07.360486,-145.86855833333334,0.0,0,0.0,150.0,0.0,581.32,949.28
2022-05-22 00:05:17.372199,-150.7010277777778,0.0,0,0.0,150.0,0.0,579.61,1018.48
2022-05-22 00:05:27.609053,-155.51551944444446,0.0,0,0.0,150.0,0.0,580.75,1002.94
2022-05-22 00:05:37.484966,-160.08857222222224,0.0,0,0.0,150.0,0.0,579.43,936.25
2022-05-22 00:05:47.419373,-164.6664444444445,0.0,0,0.0,150.0,0.0,579.99,935.27
2022-05-22 00:05:57.380481,-169.50276944444445,0.0,0,0.0,150.0,0.0,578.67,1023.77
2022-05-22 00:06:07.584271,-174.26835277777778,0.0,0,0.0,150.0,0.0,577.16,997.3
2022-05-22 00:06:17.499399,-178.88655,0.0,0,0.0,150.0,0.0,578.29,950.8
2022-05-22 00:06:27.558910,-183.5642083333333,0.0,0,0.0,150.0,0.0,578.29,990.07
2022-05-22 00:06:37.414139,-188.419325,0.0,0,0.0,150.0,0.0,578.29,1027.33
2022-05-22 00:06:47.637054,-193.08715833333332,0.0,0,0.0,150.0,0.0,583.62,957.47
2022-05-22 00:06:57.530795,-197.7207305555556,0.0,0,0.0,150.0,0.0,581.7,953.87
2022-05-22 00:07:07.610928,-202.56004166666668,0.0,0,0.0,150.0,0.0,580.18,1023.77
2022-05-22 00:07:17.478982,-207.37460833333336,0.0,0,0.0,150.0,0.0,580.75,1009.22
2022-05-22 00:07:27.772657,-211.9982527777778,0.0,0,0.0,150.0,0.0,580.56,943.22
2022-05-22 00:07:37.700635,-216.58276944444447,0.0,0,0.0,150.0,0.0,579.24,939.23
2022-05-22 00:07:47.536233,-221.4434388888889,0.0,0,0.0,150.0,0.0,581.13,1024.36
2022-05-22 00:07:57.476025,-226.1680055555556,0.0,0,0.0,150.0,0.0,580.75,982.94
2022-05-22 00:08:07.603388,-230.78699722222223,0.0,0,0.0,150.0,0.0,581.7,950.8
2022-05-22 00:08:17.586063,-235.50489722222227,0.0,0,0.0,150.0,0.0,580.75,1000.68
2022-05-22 00:08:27.676015,-240.34889722222223,0.0,0,0.0,150.0,0.0,580.37,1023.77
2022-05-22 00:08:37.497834,-244.98422500000004,0.0,0,0.0,150.0,0.0,582.28,950.29
2022-05-22 00:08:47.647588,-249.59699722222223,0.0,0,0.0,150.0,0.0,576.23,951.31
2022-05-22 00:08:57.625691,-254.43718611111117,0.0,0,0.0,150.0,0.0,578.67,1021.42
2022-05-22 00:09:07.714955,-259.2395416666667,0.0,0,0.0,150.0,0.0,580.75,1006.35
2022-05-22 00:09:17.638454,-263.83961944444445,0.0,0,0.0,150.0,0.0,580.56,936.75
2022-05-22 00:09:27.760060,-268.41672222222223,0.0,0,0.0,150.0,0.0,578.48,937.74
2022-05-22 00:09:37.650827,-273.26789444444444,0.0,0,0.0,150.0,0.0,580.37,1025.55
2022-05-22 00:09:47.776470,-278.0051361111111,0.0,0,0.0,150.0,0.0,581.51,981.31
2022-05-22 00:09:57.709144,-282.6253083333333,0.0,0,0.0,150.0,0.0,579.99,949.28
2022-05-22 00:10:07.728958,-287.33985833333327,0.0,0,0.0,150.0,0.0,579.24,985.67
2022-05-22 00:10:17.765589,-292.1919916666666,0.0,0,0.0,150.0,0.0,577.35,1024.36
2022-05-22 00:10:27.800046,-296.84053888888883,0.0,0,0.0,150.0,0.0,579.8,955.93
2022-05-22 00:10:37.590006,-301.46806111111107,0.0,0,0.0,150.0,0.0,580.56,951.82
2022-05-22 00:10:47.771526,-306.31892777777773,0.0,0,0.0,150.0,0.0,580.75,1024.96
