timestamp,energyA,energyP,on_offL1,on_offL2,powerC,powerG,powerL1,powerL2
2022-05-08 00:00:02.754814,-0.4258111111111111,,0,0.0,150.0,-9.014,0.0,0.0
2022-05-08 00:00:12.648988,-0.8469111111111112,,0,0.0,150.0,-8.014999999999999,0.0,0.0
2022-05-08 00:00:22.672172,-1.2707555555555556,,0,0.0,150.0,-7.633000000000001,0.0,0.0
2022-05-08 00:00:32.708158,-1.6941527777777778,,0,0.0,150.0,-9.337,0.0,0.0
2022-05-08 00:00:42.642300,-2.1197222222222223,,0,0.0,150.0,-7.664,0.0,0.0
2022-05-08 00:00:52.741615,-2.5445833333333336,,0,0.0,150.0,-8.317,0.0,0.0
2022-05-08 00:01:02.744243,-2.966313888888889,,0,0.0,150.0,-8.357,0.0,0.0
2022-05-08 00:01:12.747528,-3.3902138888888893,,0,0.0,150.0,-7.229999999999999,0.0,0.0
2022-05-08 00:01:22.675176,-3.813052777777778,,0,0.0,150.0,-7.289,0.0,0.0
2022-05-08 00:01:32.734665,-4.236869444444444,,0,0.0,150.0,-7.37,0.0,0.0
2022-05-08 00:01:42.753077,-4.662427777777777,,0,0.0,150.0,-7.808000000000001,0.0,0.0
2022-05-08 00:01:52.587070,-5.079919444444444,,0,0.0,150.0,-8.798,0.0,0.0
2022-05-08 00:02:02.740501,-5.505419444444444,,0,0.0,150.0,-7.392999999999999,0.0,0.0
2022-05-08 00:02:12.758159,-5.930441666666666,,0,0.0,150.0,-8.768,0.0,0.0
2022-05-08 00:02:22.806618,-6.349922222222221,,0,0.0,150.0,-7.813,0.0,0.0
2022-05-08 00:02:32.641276,-6.7724972222222215,,0,0.0,150.0,-7.372999999999999,0.0,0.0
2022-05-08 00:02:42.592574,-7.194986111111111,,0,0.0,150.0,-8.1,0.0,0.0
2022-05-08 00:02:52.860652,-7.617869444444444,,0,0.0,150.0,-5.862,0.0,0.0
2022-05-08 00:03:02.836694,-8.039477777777776,,0,0.0,150.0,-8.237,0.0,0.0
2022-05-08 00:03:12.768884,-8.460294444444443,,0,0.0,150.0,-6.8950000000000005,0.0,0.0
2022-05-08 00:03:22.808522,-8.882272222222221,,0,0.0,150.0,-8.494,0.0,0.0
2022-05-08 00:03:32.756802,-9.30795,,0,0.0,150.0,-7.893000000000001,0.0,0.0
2022-05-08 00:03:42.788044,-9.732961111111113,,0,0.0,150.0,-6.909000000000001,0.0,0.0
2022-05-08 00:03:52.812118,-10.157744444444443,,0,0.0,150.0,-7.865,0.0,0.0
2022-05-08 00:04:02.858123,-10.578336111111112,,0,0.0,150.0,-9.213,0.0,0.0
2022-05-08 00:04:12.782526,-11.003533333333332,,0,0.0,150.0,-9.016,0.0,0.0
2022-05-08 00:04:22.728525,-11.426216666666669,,0,0.0,150.0,-7.764,0.0,0.0
2022-05-08 00:04:32.867677,-11.849477777777778,,0,0.0,150.0,-7.8,0.0,0.0
2022-05-08 00:04:42.784918,-12.274625,,0,0.0,150.0,-8.638,0.0,0.0
2022-05-08 00:04:52.885111,-12.696897222222224,,0,0.0,150.0,-7.566,0.0,0.0
2022-05-08 00:05:02.896828,-13.121094444444443,,0,0.0,150.0,-8.100999999999999,0.0,0.0
2022-05-08 00:05:12.890537,-13.544233333333334,,0,0.0,150.0,-8.086,0.0,0.0
2022-05-08 00:05:22.825311,-13.967758333333334,,0,0.0,150.0,-7.011,0.0,0.0
2022-05-08 00:05:32.864840,-14.391225,,0,0.0,150.0,-8.732,0.0,0.0
2022-05-08 00:05:42.841192,-14.811663888888887,,0,0.0,150.0,-7.923999999999999,0.0,0.0
2022-05-08 00:05:52.943135,-15.235905555555556,,0,0.0,150.0,-7.544,0.0,0.0
2022-05-08 00:06:02.869544,-15.6576,,0,0.0,150.0,-7.382,0.0,0.0
2022-05-08 00:06:12.899305,-16.07983611111111,,0,0.0,150.0,-7.602,0.0,0.0
2022-05-08 00:06:22.940183,-16.501683333333332,,0,0.0,150.0,-8.304,0.0,0.0
2022-05-08 00:06:33.072160,-16.923794444444443,,0,0.0,150.0,-7.585,0.0,0.0
2022-05-08 00:06:42.921994,-17.34634722222222,,0,0.0,150.0,-9.008,0.0,0.0
2022-05-08 00:06:53.004765,-17.764594444444445,,0,0.0,150.0,-7.183,0.0,0.0
2022-05-08 00:07:03.044154,-18.190058333333333,,0,0.0,150.0,-8.131,0.0,0.0
2022-05-08 00:07:12.913712,-18.614727777777777,,0,0.0,150.0,-7.830999999999999,0.0,0.0
2022-05-08 00:07:22.950043,-19.03750833333333,,0,0.0,150.0,-8.555,0.0,0.0
2022-05-08 00:07:33.054954,-19.46030833333333,,0,0.0,150.0,-7.777,0.0,0.0
2022-05-08 00:07:42.920611,-19.88334444444444,,0,0.0,150.0,-7.643000000000001,0.0,0.0
2022-05-08 00:07:52.955423,-20.30829444444444,,0,0.0,150.0,-7.804,0.0,0.0
2022-05-08 00:08:03.327399,-20.728188888888884,,0,0.0,150.0,-8.591,0.0,0.0
2022-05-08 00:08:12.925626,-21.151163888888885,,0,0.0,150.0,-8.363000000000001,0.0,0.0
2022-05-08 00:08:22.804692,-21.572366666666664,,0,0.0,150.0,-7.654000000000001,0.0,0.0
2022-05-08 00:08:32.897491,-21.99672777777777,,0,0.0,150.0,-8.165,0.0,0.0
2022-05-08 00:08:42.919672,-22.41705,,0,0.0,150.0,-7.255000000000001,0.0,0.0
2022-05-08 00:08:53.038275,-22.837291666666665,,0,0.0,150.0,-7.382000000000001,0.0,0.0
2022-05-08 00:09:02.831826,-23.26278055555555,,0,0.0,150.0,-7.667000000000001,0.0,0.0
2022-05-08 00:09:12.938592,-23.68747777777777,,0,0.0,150.0,-7.802,0.0,0.0
2022-05-08 00:09:22.964724,-24.109936111111107,,0,0.0,150.0,-7.989,0.0,0.0
2022-05-08 00:09:32.907238,-24.534575,,0,0.0,150.0,-6.916,0.0,0.0
2022-05-08 00:09:42.955798,-24.96091111111111,,0,0.0,150.0,-8.106,0.0,0.0
2022-05-08 00:09:52.979070,-25.384588888888885,,0,0.0,150.0,-7.117000000000001,0.0,0.0
2022-05-08 00:10:02.877631,-25.80764444444444,,0,0.0,150.0,-8.786,0.0,0.0
2022-05-08 00:10:13.255693,-26.23043333333333,,0,0.0,150.0,-8.271,0.0,0.0
2022-05-08 00:10:22.891500,-26.65795833333333,,0,0.0,150.0,-7.952,0.0,0.0
2022-05-08 00:10:32.918283,-27.081405555555552,,0,0.0,150.0,-8.141,0.0,0.0
2022-05-08 00:10:43.051976,-27.505975,,0,0.0,150.0,-8.110000000000001,0.0,0.0
2022-05-08 00:10:53.249400,-27.92748055555555,,0,0.0,150.0,-8.231000000000002,0.0,0.0
2022-05-08 00:11:02.999373,-28.352886111111108,,0,0.0,150.0,-6.613,0.0,0.0
2022-05-08 00:11:13.079643,-28.77380555555555,,0,0.0,150.0,-7.149,0.0,0.0
2022-05-08 00:11:23.102033,-29.202538888888885,,0,0.0,150.0,-8.556000000000001,0.0,0.0
2022-05-08 00:11:33.191007,-29.625516666666663,,0,0.0,150.0,-7.99,0.0,0.0
2022-05-08 00:11:43.060854,-30.050022222222218,,0,0.0,150.0,-8.359,0.0,0.0
2022-05-08 00:11:53.095829,-30.47508333333333,,0,0.0,150.0,-7.608,0.0,0.0
2022-05-08 00:12:03.086701,-30.90054722222222,,0,0.0,150.0,-7.686,0.0,0.0
2022-05-08 00:12:13.066338,-31.32098055555555,,0,0.0,150.0,-7.12,0.0,0.0
2022-05-08 00:12:23.101412,-31.745749999999997,,0,0.0,150.0,-8.524000000000001,0.0,0.0
2022-05-08 00:12:33.305302,-32.16985277777777,,0,0.0,150.0,-6.892,0.0,0.0
2022-05-08 00:12:43.270659,-32.59519999999999,,0,0.0,150.0,-7.869000000000001,0.0,0.0
2022-05-08 00:12:53.168418,-33.018272222222215,,0,0.0,150.0,-8.411,0.0,0.0
2022-05-08 00:13:03.316992,-33.443413888888884,,0,0.0,150.0,-7.836,0.0,0.0
2022-05-08 00:13:13.101728,-33.86545555555555,,0,0.0,150.0,-7.846,0.0,0.0
2022-05-08 00:13:23.212449,-34.28694444444444,,0,0.0,150.0,-8.892999999999999,0.0,0.0
2022-05-08 00:13:33.311560,-34.714791666666656,,0,0.0,150.0,-6.688999999999999,0.0,0.0
2022-05-08 00:13:43.189180,-35.141988888888875,,0,0.0,150.0,-7.592,0.0,0.0
2022-05-08 00:13:53.217924,-35.57050555555554,,0,0.0,150.0,-8.546999999999999,0.0,0.0
2022-05-08 00:14:03.316665,-35.99717222222221,,0,0.0,150.0,-8.341000000000001,0.0,0.0
2022-05-08 00:14:13.036621,-36.42611944444443,,0,0.0,150.0,-7.794,0.0,0.0
2022-05-08 00:14:23.234535,-36.852080555555546,,0,0.0,150.0,-7.697,0.0,0.0
2022-05-08 00:14:33.262404,-37.277336111111104,,0,0.0,150.0,-7.837,0.0,0.0
2022-05-08 00:14:43.212143,-37.70230833333333,,0,0.0,150.0,-8.267,0.0,0.0
2022-05-08 00:14:53.301521,-38.13088333333333,,0,0.0,150.0,-7.327,0.0,0.0
2022-05-08 00:15:03.205477,-38.556602777777776,,0,0.0,150.0,-7.082,0.0,0.0
2022-05-08 00:15:13.184767,-38.98026111111111,,0,0.0,150.0,-7.658,0.0,0.0
2022-05-08 00:15:23.201432,-39.40859444444445,,0,0.0,150.0,-7.901999999999999,0.0,0.0
2022-05-08 00:15:33.602915,-39.83270555555556,,0,0.0,150.0,-7.755000000000001,0.0,0.0
2022-05-08 00:15:43.103717,-40.26251388888889,,0,0.0,150.0,-8.405,0.0,0.0
2022-05-08 00:15:53.342499,-40.690019444444445,,0,0.0,150.0,-7.346,0.0,0.0
2022-05-08 00:16:03.111729,-41.11754444444445,,0,0.0,150.0,-7.646999999999999,0.0,0.0
2022-05-08 00:16:13.314282,-41.54441944444445,,0,0.0,150.0,-7.245,0.0,0.0
2022-05-08 00:16:23.132875,-41.96878055555556,,0,0.0,150.0,-8.15,0.0,0.0
2022-05-08 00:16:33.444924,-42.39605,,0,0.0,150.0,-7.410000000000001,0.0,0.0
2022-05-08 00:16:43.140616,-42.82318055555556,,0,0.0,150.0,-8.711,0.0,0.0
2022-05-08 00:16:53.530727,-43.25136944444445,,0,0.0,150.0,-8.033,0.0,0.0
2022-05-08 00:17:03.445679,-43.677200000000006,,0,0.0,150.0,-7.372,0.0,0.0
2022-05-08 00:17:13.321254,-44.0998388888889,,0,0.0,150.0,-8.504000000000001,0.0,0.0
2022-05-08 00:17:23.175233,-44.52720277777779,,0,0.0,150.0,-7.997,0.0,0.0
2022-05-08 00:17:34.511470,-44.9535638888889,,0,0.0,150.0,-8.333,0.0,0.0
2022-05-08 00:17:43.191703,-45.37690833333335,,0,0.0,150.0,-8.174,0.0,0.0
2022-05-08 00:17:53.351780,-45.799988888888905,,0,0.0,150.0,-8.294,0.0,0.0
2022-05-08 00:18:03.213587,-46.22950833333335,,0,0.0,150.0,-7.856999999999999,0.0,0.0
2022-05-08 00:18:13.433231,-46.65397222222224,,0,0.0,150.0,-8.052,0.0,0.0
2022-05-08 00:18:23.379502,-47.07610555555557,,0,0.0,150.0,-8.468,0.0,0.0
2022-05-08 00:18:33.468442,-47.499775000000014,,0,0.0,150.0,-7.049,0.0,0.0
2022-05-08 00:18:43.448070,-47.92581944444446,,0,0.0,150.0,-9.15,0.0,0.0
2022-05-08 00:18:53.452997,-48.35189722222224,,0,0.0,150.0,-7.761,0.0,0.0
2022-05-08 00:19:03.243146,-48.77890555555557,,0,0.0,150.0,-7.144,0.0,0.0
2022-05-08 00:19:13.442850,-49.2011888888889,,0,0.0,150.0,-7.891999999999999,0.0,0.0
2022-05-08 00:19:23.253834,-49.6269388888889,,0,0.0,150.0,-8.818,0.0,0.0
2022-05-08 00:19:33.765673,-50.0514638888889,,0,0.0,150.0,-9.017,0.0,0.0
2022-05-08 00:19:43.378241,-50.4784138888889,,0,0.0,150.0,-6.883,0.0,0.0
2022-05-08 00:19:53.510675,-50.91059166666668,,0,0.0,150.0,-8.216,0.0,0.0
2022-05-08 00:20:03.332369,-51.33810000000002,,0,0.0,150.0,-7.146999999999999,0.0,0.0
2022-05-08 00:20:13.553593,-51.76443611111113,,0,0.0,150.0,-8.258,0.0,0.0
2022-05-08 00:20:23.295062,-52.19172222222224,,0,0.0,150.0,-7.603,0.0,0.0
2022-05-08 00:20:33.845370,-52.61716111111113,,0,0.0,150.0,-8.297,0.0,0.0
2022-05-08 00:20:43.297853,-53.04342500000002,,0,0.0,150.0,-7.491,0.0,0.0
2022-05-08 00:20:53.570170,-53.46709444444446,,0,0.0,150.0,-8.192,0.0,0.0
2022-05-08 00:21:03.513406,-53.89578888888891,,0,0.0,150.0,-7.956,0.0,0.0
2022-05-08 00:21:13.426354,-54.32353611111113,,0,0.0,150.0,-7.678000000000001,0.0,0.0
2022-05-08 00:21:23.333720,-54.74885833333335,,0,0.0,150.0,-8.247,0.0,0.0
2022-05-08 00:21:33.552835,-55.1759527777778,,0,0.0,150.0,-6.974,0.0,0.0
2022-05-08 00:21:43.361986,-55.6026277777778,,0,0.0,150.0,-8.283000000000001,0.0,0.0
2022-05-08 00:21:53.532219,-56.02665000000002,,0,0.0,150.0,-7.572,0.0,0.0
2022-05-08 00:22:03.385371,-56.4534777777778,,0,0.0,150.0,-7.739,0.0,0.0
2022-05-08 00:22:13.491994,-56.87909166666669,,0,0.0,150.0,-8.036999999999999,0.0,0.0
2022-05-08 00:22:23.383169,-57.30345555555558,,0,0.0,150.0,-7.681,0.0,0.0
2022-05-08 00:22:33.559860,-57.73108888888891,,0,0.0,150.0,-7.441,0.0,0.0
2022-05-08 00:22:43.393896,-58.15671944444447,,0,0.0,150.0,-7.723999999999999,0.0,0.0
2022-05-08 00:22:53.593074,-58.58149166666669,,0,0.0,150.0,-8.189,0.0,0.0
2022-05-08 00:23:03.400948,-59.005450000000025,,0,0.0,150.0,-7.891,0.0,0.0
2022-05-08 00:23:13.496995,-59.43036388888891,,0,0.0,150.0,-7.522,0.0,0.0
2022-05-08 00:23:23.420350,-59.85498055555558,,0,0.0,150.0,-7.606999999999999,0.0,0.0
2022-05-08 00:23:33.566368,-60.28439444444447,,0,0.0,150.0,-8.18,0.0,0.0
2022-05-08 00:23:43.419248,-60.712288888888914,,0,0.0,150.0,-7.659000000000001,0.0,0.0
2022-05-08 00:23:53.639099,-61.13792222222224,,0,0.0,150.0,-7.526,0.0,0.0
2022-05-08 00:24:03.535488,-61.56599444444446,,0,0.0,150.0,-8.443999999999999,0.0,0.0
2022-05-08 00:24:13.511889,-61.99443611111113,,0,0.0,150.0,-7.105,0.0,0.0
2022-05-08 00:24:23.457165,-62.422755555555575,,0,0.0,150.0,-8.05,0.0,0.0
2022-05-08 00:24:33.772612,-62.84699722222224,,0,0.0,150.0,-7.223000000000001,0.0,0.0
2022-05-08 00:24:43.462566,-63.27441388888891,,0,0.0,150.0,-8.365,0.0,0.0
2022-05-08 00:24:53.616092,-63.69866666666669,,0,0.0,150.0,-7.668,0.0,0.0
2022-05-08 00:25:03.489636,-64.12596388888892,,0,0.0,150.0,-8.197,0.0,0.0
2022-05-08 00:25:13.524140,-64.54994722222226,,0,0.0,150.0,-8.693,0.0,0.0
2022-05-08 00:25:23.509230,-64.97666944444448,,0,0.0,150.0,-7.735,0.0,0.0
2022-05-08 00:25:33.690854,-65.40515833333338,,0,0.0,150.0,-7.234999999999999,0.0,0.0
2022-05-08 00:25:43.501540,-65.83378611111115,,0,0.0,150.0,-7.661,0.0,0.0
2022-05-08 00:25:53.549896,-66.2593055555556,,0,0.0,150.0,-7.949999999999999,0.0,0.0
2022-05-08 00:26:03.536411,-66.68756666666671,,0,0.0,150.0,-9.233,0.0,0.0
2022-05-08 00:26:13.943398,-67.11825277777783,,0,0.0,150.0,-8.164,0.0,0.0
2022-05-08 00:26:23.525327,-67.54538055555561,,0,0.0,150.0,-8.433,0.0,0.0
2022-05-08 00:26:33.644324,-67.97415277777783,,0,0.0,150.0,-8.393,0.0,0.0
2022-05-08 00:26:43.581436,-68.40088888888894,,0,0.0,150.0,-7.406,0.0,0.0
2022-05-08 00:26:53.671234,-68.82453333333339,,0,0.0,150.0,-9.179,0.0,0.0
2022-05-08 00:27:03.547637,-69.2510944444445,,0,0.0,150.0,-8.311,0.0,0.0
2022-05-08 00:27:13.834729,-69.6779333333334,,0,0.0,150.0,-8.237,0.0,0.0
2022-05-08 00:27:23.553105,-70.10289166666674,,0,0.0,150.0,-8.255,0.0,0.0
2022-05-08 00:27:33.708484,-70.52951388888896,,0,0.0,150.0,-8.152,0.0,0.0
2022-05-08 00:27:43.564311,-70.95543888888896,,0,0.0,150.0,-8.685,0.0,0.0
2022-05-08 00:27:53.881169,-71.38123333333341,,0,0.0,150.0,-8.588,0.0,0.0
2022-05-08 00:28:03.594204,-71.81102777777785,,0,0.0,150.0,-8.190999999999999,0.0,0.0
2022-05-08 00:28:13.740070,-72.2385583333334,,0,0.0,150.0,-8.286000000000001,0.0,0.0
2022-05-08 00:28:23.704646,-72.66666111111118,,0,0.0,150.0,-7.996,0.0,0.0
2022-05-08 00:28:33.790411,-73.09519444444452,,0,0.0,150.0,-8.042,0.0,0.0
2022-05-08 00:28:43.595608,-73.52649722222229,,0,0.0,150.0,-7.984999999999999,0.0,0.0
2022-05-08 00:28:53.852793,-73.9537333333334,,0,0.0,150.0,-8.466000000000001,0.0,0.0
2022-05-08 00:29:03.653818,-74.38344444444452,,0,0.0,150.0,-7.336,0.0,0.0
2022-05-08 00:29:13.857833,-74.80643888888896,,0,0.0,150.0,-7.783,0.0,0.0
2022-05-08 00:29:23.638138,-75.2342222222223,,0,0.0,150.0,-8.146,0.0,0.0
2022-05-08 00:29:33.827135,-75.66416388888896,,0,0.0,150.0,-7.370999999999999,0.0,0.0
2022-05-08 00:29:43.636109,-76.08994722222229,,0,0.0,150.0,-7.622,0.0,0.0
2022-05-08 00:29:53.906092,-76.51960555555563,,0,0.0,150.0,-7.838999999999999,0.0,0.0
2022-05-08 00:30:03.677908,-76.94831666666674,,0,0.0,150.0,-7.88,0.0,0.0
2022-05-08 00:30:13.861701,-77.37532777777785,,0,0.0,150.0,-8.969000000000001,0.0,0.0
2022-05-08 00:30:23.665263,-77.79901666666674,,0,0.0,150.0,-8.155000000000001,0.0,0.0
2022-05-08 00:30:33.852200,-78.22499444444452,,0,0.0,150.0,-9.075,0.0,0.0
2022-05-08 00:30:43.679766,-78.64976111111119,,0,0.0,150.0,-7.718,0.0,0.0
2022-05-08 00:30:53.862318,-79.0736722222223,,0,0.0,150.0,-7.483,0.0,0.0
