timestamp,energyA,energyP,on_offL1,on_offL2,powerC,powerG,powerL1,powerL2
2022-06-01 00:00:06.212833,-0.3020222222222223,0.0,0,0.0,108.728,0.0,0.0,0.0
2022-06-01 00:00:15.297962,-0.6012333333333334,0.0,0,0.0,107.716,0.0,0.0,0.0
2022-06-01 00:00:25.398444,-0.8988722222222223,0.0,0,0.0,107.15,0.0,0.0,0.0
2022-06-01 00:00:35.360555,-1.2017083333333334,0.0,0,0.0,109.021,0.0,0.0,0.0
2022-06-01 00:00:46.218385,-1.5056222222222222,0.0,0,0.0,109.409,0.0,0.0,0.0
2022-06-01 00:00:55.339827,-1.8014638888888888,0.0,0,0.0,106.503,0.0,0.0,0.0
2022-06-01 00:01:05.360578,-2.1063416666666663,0.0,0,0.0,109.756,0.0,0.0,0.0
2022-06-01 00:01:15.498037,-2.414105555555555,0.0,0,0.0,110.795,0.0,0.0,0.0
2022-06-01 00:01:25.522496,-2.716633333333333,0.0,0,0.0,108.91,0.0,0.0,0.0
2022-06-01 00:01:35.215854,-3.0166499999999994,0.0,0,0.0,108.006,0.0,0.0,0.0
2022-06-01 00:01:46.300849,-3.32398611111111,0.0,0,0.0,110.641,0.0,0.0,0.0
2022-06-01 00:01:55.441544,-3.6234,0.0,0,0.0,107.789,0.0,0.0,0.0
2022-06-01 00:02:05.319980,-3.9263138888888887,0.0,0,0.0,109.049,0.0,0.0,0.0
2022-06-01 00:02:15.547046,-4.227622222222222,0.0,0,0.0,108.471,0.0,0.0,0.0
2022-06-01 00:02:25.237920,-4.530202777777777,0.0,0,0.0,108.929,0.0,0.0,0.0
2022-06-01 00:02:35.376871,-4.833022222222222,0.0,0,0.0,109.015,0.0,0.0,0.0
2022-06-01 00:02:45.542524,-5.132808333333333,0.0,0,0.0,107.923,0.0,0.0,0.0
2022-06-01 00:02:55.462039,-5.431733333333333,0.0,0,0.0,107.613,0.0,0.0,0.0
2022-06-01 00:03:06.291601,-5.7297416666666665,0.0,0,0.0,107.283,0.0,0.0,0.0
2022-06-01 00:03:15.560293,-6.029413888888889,0.0,0,0.0,107.882,0.0,0.0,0.0
2022-06-01 00:03:25.343601,-6.334294444444444,0.0,0,0.0,109.757,0.0,0.0,0.0
2022-06-01 00:03:35.286125,-6.633216666666666,0.0,0,0.0,107.612,0.0,0.0,0.0
2022-06-01 00:03:46.414078,-6.936169444444444,0.0,0,0.0,109.063,0.0,0.0,0.0
2022-06-01 00:03:55.459349,-7.243333333333332,0.0,0,0.0,110.579,0.0,0.0,0.0
2022-06-01 00:04:05.493354,-7.547122222222221,0.0,0,0.0,109.364,0.0,0.0,0.0
2022-06-01 00:04:15.385896,-7.849563888888888,0.0,0,0.0,108.879,0.0,0.0,0.0
2022-06-01 00:04:25.323482,-8.154424999999998,0.0,0,0.0,109.75,0.0,0.0,0.0
2022-06-01 00:04:35.504535,-8.458852777777777,0.0,0,0.0,109.594,0.0,0.0,0.0
2022-06-01 00:04:45.639088,-8.763324999999998,0.0,0,0.0,109.61,0.0,0.0,0.0
2022-06-01 00:04:55.470494,-9.06486111111111,0.0,0,0.0,108.553,0.0,0.0,0.0
2022-06-01 00:05:06.371597,-9.371083333333331,0.0,0,0.0,110.24,0.0,0.0,0.0
2022-06-01 00:05:15.484764,-9.671819444444443,0.0,0,0.0,108.265,0.0,0.0,0.0
2022-06-01 00:05:25.471382,-9.973277777777778,0.0,0,0.0,108.525,0.0,0.0,0.0
2022-06-01 00:05:35.386318,-10.27627777777778,0.0,0,0.0,109.08,0.0,0.0,0.0
2022-06-01 00:05:46.451766,-10.57525277777778,0.0,0,0.0,107.631,0.0,0.0,0.0
2022-06-01 00:05:55.582926,-10.87808888888889,0.0,0,0.0,109.021,0.0,0.0,0.0
2022-06-01 00:06:05.515611,-11.181075,0.0,0,0.0,109.075,0.0,0.0,0.0
2022-06-01 00:06:15.518922,-11.484836111111113,0.0,0,0.0,109.354,0.0,0.0,0.0
2022-06-01 00:06:25.479297,-11.787230555555556,0.0,0,0.0,108.862,0.0,0.0,0.0
2022-06-01 00:06:35.514115,-12.0939,0.0,0,0.0,110.401,0.0,0.0,0.0
2022-06-01 00:06:46.458749,-12.395116666666668,0.0,0,0.0,108.438,0.0,0.0,0.0
2022-06-01 00:06:55.587884,-12.69657777777778,0.0,0,0.0,108.526,0.0,0.0,0.0
2022-06-01 00:07:05.631538,-12.999763888888891,0.0,0,0.0,109.147,0.0,0.0,0.0
2022-06-01 00:07:15.483391,-13.30251666666667,0.0,0,0.0,108.991,0.0,0.0,0.0
2022-06-01 00:07:26.514215,-13.602547222222224,0.0,0,0.0,108.011,0.0,0.0,0.0
2022-06-01 00:07:35.630322,-13.905497222222223,0.0,0,0.0,109.062,0.0,0.0,0.0
2022-06-01 00:07:45.528856,-14.206422222222225,0.0,0,0.0,108.333,0.0,0.0,0.0
2022-06-01 00:07:55.616027,-14.508038888888889,0.0,0,0.0,108.582,0.0,0.0,0.0
2022-06-01 00:08:05.484607,-14.81161111111111,0.0,0,0.0,109.286,0.0,0.0,0.0
2022-06-01 00:08:15.800400,-15.11515,0.0,0,0.0,109.27400000000002,0.0,0.0,0.0
2022-06-01 00:08:26.530050,-15.413136111111111,0.0,0,0.0,107.275,0.0,0.0,0.0
2022-06-01 00:08:35.648015,-15.711680555555557,0.0,0,0.0,107.476,0.0,0.0,0.0
2022-06-01 00:08:45.801241,-16.01296111111111,0.0,0,0.0,108.461,0.0,0.0,0.0
2022-06-01 00:08:55.491011,-16.315041666666666,0.0,0,0.0,108.749,0.0,0.0,0.0
2022-06-01 00:09:05.508025,-16.61583611111111,0.0,0,0.0,108.28600000000002,0.0,0.0,0.0
2022-06-01 00:09:15.752207,-16.91709722222222,0.0,0,0.0,108.454,0.0,0.0,0.0
2022-06-01 00:09:25.619799,-17.220163888888887,0.0,0,0.0,109.104,0.0,0.0,0.0
2022-06-01 00:09:35.573092,-17.522580555555553,0.0,0,0.0,108.87,0.0,0.0,0.0
2022-06-01 00:09:45.562856,-17.821972222222218,0.0,0,0.0,107.781,0.0,0.0,0.0
2022-06-01 00:09:55.740900,-18.12496111111111,0.0,0,0.0,109.076,0.0,0.0,0.0
2022-06-01 00:10:06.608762,-18.425016666666664,0.0,0,0.0,108.02,0.0,0.0,0.0
2022-06-01 00:10:15.860729,-18.72744722222222,0.0,0,0.0,108.875,0.0,0.0,0.0
2022-06-01 00:10:25.591541,-19.02660277777777,0.0,0,0.0,107.696,0.0,0.0,0.0
2022-06-01 00:10:35.664241,-19.331375,0.0,0,0.0,109.718,0.0,0.0,0.0
2022-06-01 00:10:45.867939,-19.63205,0.0,0,0.0,108.243,0.0,0.0,0.0
2022-06-01 00:10:55.734636,-19.93938333333333,0.0,0,0.0,110.64,0.0,0.0,0.0
2022-06-01 00:11:06.622754,-20.24175555555555,0.0,0,0.0,108.854,0.0,0.0,0.0
2022-06-01 00:11:15.739729,-20.54024166666666,0.0,0,0.0,107.455,0.0,0.0,0.0
2022-06-01 00:11:25.870930,-20.84648888888888,0.0,0,0.0,110.249,0.0,0.0,0.0
2022-06-01 00:11:35.647746,-21.147286111111104,0.0,0,0.0,108.287,0.0,0.0,0.0
2022-06-01 00:11:45.808882,-21.447361111111103,0.0,0,0.0,108.02700000000002,0.0,0.0,0.0
